"FIPS_Code","SEQGEN","YEAR","PSTATABB_gen","PNAME","ORISPL","GENID","NUMBLR","GENSTAT","PRMVR","FUELG1","NAMEPCAP_gen","CFACT","GENNTAN","GENNTOZ","GENERSRC","GENYRONL","GENYRRET","PLFUELCT","NAMEPCAP_plant","PLNGENAN","PLSO2RTA","PLCO2RTA","PLCH4RTA","PLN2ORTA","PLCO2AN","PLN2OAN","PLNOXAN","PLSO2AN","PLCH4AN","CNTYNAME","LAT","LON","COALFLAG","Unemployment_rate_2000","Unemployment_rate_2001","Unemployment_rate_2002","Unemployment_rate_2003","Unemployment_rate_2004","Unemployment_rate_2005","Unemployment_rate_2006","Unemployment_rate_2007","Unemployment_rate_2008","Unemployment_rate_2009","Unemployment_rate_2010","Unemployment_rate_2011","Unemployment_rate_2012","Unemployment_rate_2013","Unemployment_rate_2014","Unemployment_rate_2015","Unemployment_rate_2016","Unemployment_rate_2017","Unemployment_rate_2018","Unemployment_rate_2019","Unemployment_rate_2020","Unemployment_rate_2021","Unemployment_rate_2022","PCTPOVALL_2021","MEDHHINC_2021"
"37091",14357,2021,"NC","River Road Solar, LLC","60487","PV1",NA,"OP","PV","SUN",5,0.198,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",5,8668,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.351,-76.842,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37091",14499,2021,"NC","Solar Star North Carolina II LLC","57435","3",NA,"OP","PV","SUN",1.3,0.162,NA,945,"Distributed from 923 Generation And Fuel",2011,NA,"SOLAR",6.5,9251,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.425,-77.064,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37091",13679,2021,"NC","Bradley PV1","59154","BRAD1",NA,"OP","PV","SUN",5,0.179,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",5,7854,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.260556,-77.076389,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37091",14605,2021,"NC","Vaughn Creek PV1","60001","VNCRK",NA,"OP","PV","SUN",20,0.245,NA,NA,"Distributed from 923 Generation And Fuel",2017,NA,"SOLAR",20,42936,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.451012,-77.120595,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37091",14497,2021,"NC","Solar Star North Carolina II LLC","57435","1",NA,"OP","PV","SUN",1.3,0.162,NA,945,"Distributed from 923 Generation And Fuel",2011,NA,"SOLAR",6.5,9251,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.425,-77.064,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37091",14501,2021,"NC","Solar Star North Carolina II LLC","57435","5",NA,"OP","PV","SUN",1.3,0.162,NA,945,"Distributed from 923 Generation And Fuel",2011,NA,"SOLAR",6.5,9251,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.425,-77.064,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37091",13642,2021,"NC","Benthall Bridge PV 1","59515","BENT1",NA,"OP","PV","SUN",5,0.224,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",5,9822,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.42,-77.100278,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37091",13619,2021,"NC","Baker PV 1","59517","BAKE1",NA,"OP","PV","SUN",5,0.204,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",5,8928,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.270278,-77.060278,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37091",14498,2021,"NC","Solar Star North Carolina II LLC","57435","2",NA,"OP","PV","SUN",1.3,0.162,NA,945,"Distributed from 923 Generation And Fuel",2011,NA,"SOLAR",6.5,9251,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.425,-77.064,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37091",14010,2021,"NC","HWY 158 PV","63566","HW158",NA,"OP","PV","SUN",9,0.248,NA,NA,"Distributed from 923 Generation And Fuel",2020,NA,"SOLAR",9,19581,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.423222,-77.073839,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37091",14707,2021,"NC","Winton Solar","59177","5MWPV",NA,"OP","PV","SUN",5,0.218,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",5,9533,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.375,-76.938889,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37091",13610,2021,"NC","Aulander Hwy 42 Solar, LLC","63332","NCAUL",NA,"OP","PV","SUN",5,0.214,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",5,9360,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.248563,-77.085241,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37091",13556,2021,"NC","Ahoskie","59795","FLS1",NA,"OP","PV","SUN",5,0.167,NA,NA,"Distributed from 923 Generation And Fuel",2018,NA,"SOLAR",5,7313,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.306369,-76.993138,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37091",14464,2021,"NC","Simons Farm","59149","SIMON",NA,"OP","PV","SUN",5,0.218,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",5,9561,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.306389,-76.997222,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37091",13609,2021,"NC","Aulander Holloman Solar, LLC","62340","HOLLO",NA,"OP","PV","SUN",80,0.283,NA,NA,"Distributed from 923 Generation And Fuel",2018,NA,"SOLAR",80,198328,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertford",36.29116,-77.066561,"",5.2,7.2,7.5,6.4,6.2,6.3,6,5.7,6.7,10.1,10.5,11.3,11,9.1,7.2,7,6.6,5.8,5.1,5.1,6.8,6.6,5.1,24.5,40461
"37093",14446,2021,"NC","Shelter Solar","60156","PV1",NA,"OP","PV","SUN",5,0.22,NA,NA,"Distributed from 923 Generation And Fuel",2018,NA,"SOLAR",5,9657,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoke",34.983772,-79.268026,"",5.7,6.7,8,7.8,6.2,6.2,5.7,5.5,5.7,8.4,10,10.9,10.9,9.6,8.1,7.8,6.6,5.8,5.1,4.9,8.4,6.5,4.9,15.5,54948
"37093",14337,2021,"NC","Raeford Farm","58274","RAEF",NA,"OP","PV","SUN",5,0.192,NA,NA,"Distributed from 923 Generation And Fuel",2012,NA,"SOLAR",5,8392,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoke",34.968889,-79.211944,"",5.7,6.7,8,7.8,6.2,6.2,5.7,5.5,5.7,8.4,10,10.9,10.9,9.6,8.1,7.8,6.6,5.8,5.1,4.9,8.4,6.5,4.9,15.5,54948
"37093",14436,2021,"NC","Shankle Solar Center LLC","58956","SHAN",NA,"OP","PV","SUN",4.8,0.198,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",4.8,8329,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoke",34.943889,-79.195833,"",5.7,6.7,8,7.8,6.2,6.2,5.7,5.5,5.7,8.4,10,10.9,10.9,9.6,8.1,7.8,6.6,5.8,5.1,4.9,8.4,6.5,4.9,15.5,54948
"37095",14278,2021,"NC","Ocracoke Hybrid","6377","BAT",NA,"OP","BA","MWH",1,NA,NA,NA,"Distributed from 923 Generation And Fuel",2017,NA,"OIL",4,-45,0,0,0,0,74.722,1.21,1.473,0.133,6.052,"Hyde",35.109444,-75.979722,"",5.7,7.3,7.8,7.8,6.8,6.3,5.8,6.1,7,9.1,11,13.4,13.8,11.3,8.9,9,9.5,8.4,8.3,8.5,10.2,6.6,5.6,21,44880
"37095",14277,2021,"NC","Ocracoke Hybrid","6377","1",NA,"OP","IC","DFO",3,NA,NA,NA,"Distributed from 923 Generation And Fuel",1991,NA,"OIL",4,-45,0,0,0,0,74.722,1.21,1.473,0.133,6.052,"Hyde",35.109444,-75.979722,"",5.7,7.3,7.8,7.8,6.8,6.3,5.8,6.1,7,9.1,11,13.4,13.8,11.3,8.9,9,9.5,8.4,8.3,8.5,10.2,6.6,5.6,21,44880
"37097",14143,2021,"NC","Lookout Shoals","2726","3",NA,"OP","HY","WAT",8.6,0.496,NA,NA,"Distributed from 923 Generation And Fuel",1915,NA,"HYDRO",25.8,112008.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iredell",35.7575,-81.0894,"",3.5,5.8,6.9,6.8,5.7,5.4,4.7,5,6.4,13.3,12.8,11.4,10.2,8.1,6.1,5.4,4.8,4.3,3.7,3.6,7.2,4.7,3.4,9.5,69734
"37097",14573,2021,"NC","Tripple State Farm","61086","1",NA,"OP","PV","SUN",5,0.218,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",5,9547,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iredell",35.734972,-80.774867,"",3.5,5.8,6.9,6.8,5.7,5.4,4.7,5,6.4,13.3,12.8,11.4,10.2,8.1,6.1,5.4,4.8,4.3,3.7,3.6,7.2,4.7,3.4,9.5,69734
"37097",14528,2021,"NC","Statesville, Highway 64","56062","1",NA,"OP","IC","DFO",1.8,NA,NA,0,"Distributed from 923 Generation And Fuel",2002,NA,"OIL",1.8,-43,0,0,0,0,4.083,0.066,0.075,0.007,0.331,"Iredell",35.798462,-80.942709,"",3.5,5.8,6.9,6.8,5.7,5.4,4.7,5,6.4,13.3,12.8,11.4,10.2,8.1,6.1,5.4,4.8,4.3,3.7,3.6,7.2,4.7,3.4,9.5,69734
"37097",13543,2021,"NC","1045 Tomlin Mill Solar","63448","1045",NA,"OP","PV","SUN",4.9,0.092,NA,NA,"Distributed from 923 Generation And Fuel",2021,NA,"SOLAR",4.9,3962,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iredell",35.916178,-80.835488,"",3.5,5.8,6.9,6.8,5.7,5.4,4.7,5,6.4,13.3,12.8,11.4,10.2,8.1,6.1,5.4,4.8,4.3,3.7,3.6,7.2,4.7,3.4,9.5,69734
"37097",14042,2021,"NC","Iredell County LFG Facility","56962","1",NA,"OP","IC","LFG",1.6,0.927,NA,NA,"Distributed from 923 Generation And Fuel",2008,NA,"BIOMASS",3.2,25995,0.358,0,0,0,0,0,0,4.653,0,"Iredell",35.769281,-80.826001,"",3.5,5.8,6.9,6.8,5.7,5.4,4.7,5,6.4,13.3,12.8,11.4,10.2,8.1,6.1,5.4,4.8,4.3,3.7,3.6,7.2,4.7,3.4,9.5,69734
"37097",14526,2021,"NC","Statesville Delivery No 3","56552","1",NA,"OP","IC","DFO",2.2,NA,NA,NA,"Distributed from 923 Generation And Fuel",2007,NA,"OIL",2.2,-50,0,0,0,0,4.491,0.073,0.084,0.008,0.364,"Iredell",35.7972,-80.8542,"",3.5,5.8,6.9,6.8,5.7,5.4,4.7,5,6.4,13.3,12.8,11.4,10.2,8.1,6.1,5.4,4.8,4.3,3.7,3.6,7.2,4.7,3.4,9.5,69734
"37097",14189,2021,"NC","MILL SOLAR 1","61160","MILL1",NA,"OS","PV","SUN",1.4,0,0,0,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",1.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iredell",35.575,-80.821,"",3.5,5.8,6.9,6.8,5.7,5.4,4.7,5,6.4,13.3,12.8,11.4,10.2,8.1,6.1,5.4,4.8,4.3,3.7,3.6,7.2,4.7,3.4,9.5,69734
"37097",14142,2021,"NC","Lookout Shoals","2726","2",NA,"OP","HY","WAT",8.6,0.496,NA,NA,"Distributed from 923 Generation And Fuel",1915,NA,"HYDRO",25.8,112008.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iredell",35.7575,-81.0894,"",3.5,5.8,6.9,6.8,5.7,5.4,4.7,5,6.4,13.3,12.8,11.4,10.2,8.1,6.1,5.4,4.8,4.3,3.7,3.6,7.2,4.7,3.4,9.5,69734
"37097",14141,2021,"NC","Lookout Shoals","2726","1",NA,"OP","HY","WAT",8.6,0.496,NA,NA,"Distributed from 923 Generation And Fuel",1915,NA,"HYDRO",25.8,112008.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iredell",35.7575,-81.0894,"",3.5,5.8,6.9,6.8,5.7,5.4,4.7,5,6.4,13.3,12.8,11.4,10.2,8.1,6.1,5.4,4.8,4.3,3.7,3.6,7.2,4.7,3.4,9.5,69734
"37097",14043,2021,"NC","Iredell County LFG Facility","56962","2",NA,"OP","IC","LFG",1.6,0.927,NA,NA,"Distributed from 923 Generation And Fuel",2008,NA,"BIOMASS",3.2,25995,0.358,0,0,0,0,0,0,4.653,0,"Iredell",35.769281,-80.826001,"",3.5,5.8,6.9,6.8,5.7,5.4,4.7,5,6.4,13.3,12.8,11.4,10.2,8.1,6.1,5.4,4.8,4.3,3.7,3.6,7.2,4.7,3.4,9.5,69734
"37099",13740,2021,"NC","Cedar Cliff","2743","1",NA,"OP","HY","WAT",6.4,0.305,NA,NA,"Distributed from 923 Generation And Fuel",1952,NA,"HYDRO",6.4,17114,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jackson",35.2531,-83.0983,"",3.9,4.3,5.2,5.1,4.5,4.4,3.9,4,5.1,9.3,10.8,11.2,10.8,8.6,6.5,6,5.4,4.8,4.2,4.1,7.5,4.6,3.8,18.7,50652
"37099",14557,2021,"NC","Thorpe","2750","1",NA,"OP","HY","WAT",21.6,0.461,NA,NA,"Distributed from 923 Generation And Fuel",1941,NA,"HYDRO",21.6,87227,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jackson",35.233988,-83.125398,"",3.9,4.3,5.2,5.1,4.5,4.4,3.9,4,5.1,9.3,10.8,11.2,10.8,8.6,6.5,6,5.4,4.8,4.2,4.1,7.5,4.6,3.8,18.7,50652
"37099",14554,2021,"NC","Tennessee Creek","2749","1",NA,"OP","HY","WAT",10.8,0.254,NA,NA,"Distributed from 923 Generation And Fuel",1955,NA,"HYDRO",10.8,24071,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jackson",35.2139,-83.0028,"",3.9,4.3,5.2,5.1,4.5,4.4,3.9,4,5.1,9.3,10.8,11.2,10.8,8.6,6.5,6,5.4,4.8,4.2,4.1,7.5,4.6,3.8,18.7,50652
"37099",13630,2021,"NC","Bear Creek Dam","2741","1",NA,"OP","HY","WAT",9,0.415,NA,NA,"Distributed from 923 Generation And Fuel",1954,NA,"HYDRO",9,32732,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jackson",35.242677,-83.072007,"",3.9,4.3,5.2,5.1,4.5,4.4,3.9,4,5.1,9.3,10.8,11.2,10.8,8.6,6.5,6,5.4,4.8,4.2,4.1,7.5,4.6,3.8,18.7,50652
"37099",14576,2021,"NC","Tuckasegee","2751","1",NA,"OP","HY","WAT",3,0.308,NA,NA,"Distributed from 923 Generation And Fuel",1950,NA,"HYDRO",3,8100,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jackson",35.247011,-83.128111,"",3.9,4.3,5.2,5.1,4.5,4.4,3.9,4,5.1,9.3,10.8,11.2,10.8,8.6,6.5,6,5.4,4.8,4.2,4.1,7.5,4.6,3.8,18.7,50652
"37101",14347,2021,"NC","Red Toad 4451 Buffalo Road, LLC","62131","G4451",NA,"OP","PV","SUN",2,0.232,NA,NA,"Distributed from 923 Generation And Fuel",2018,NA,"SOLAR",2,4073,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.557397,-78.297336,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",13549,2021,"NC","315 Vinson Road","63979","VINSN",NA,"OP","PV","SUN",2,0.254,NA,NA,"Distributed from 923 Generation And Fuel",2020,NA,"SOLAR",2,4451,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.629398,-78.385888,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",13652,2021,"NC","Bizzell Church Solar 1, LLC","60401","BCSPV",NA,"OP","PV","SUN",5.2,0.206,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",5.2,9386,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.549401,-78.179859,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",13550,2021,"NC","4Oaks","59534","4OAKS",NA,"OP","PV","SUN",5,0.192,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",5,8398,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.4325,-78.411667,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",13883,2021,"NC","Flowers Solar LLC","62487","FLOW",NA,"OP","PV","SUN",4.3,0.219,NA,NA,"Distributed from 923 Generation And Fuel",2019,NA,"SOLAR",4.3,8234,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.41218,-78.603088,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",14063,2021,"NC","Keen Farm","59565","PV1",NA,"OP","PV","SUN",5,0.204,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",5,8934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.426667,-78.399983,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",14681,2021,"NC","Wendell Solar Farm LLC","62595","10424",NA,"OP","PV","SUN",5,0.21,NA,NA,"Distributed from 923 Generation And Fuel",2019,NA,"SOLAR",5,9189,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.734581,-78.354999,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",13861,2021,"NC","ESA Four Oaks 2 NC LLC","62996","PGR08",NA,"OP","PV","SUN",2,0.199,NA,NA,"Distributed from 923 Generation And Fuel",2019,NA,"SOLAR",2,3490,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.416104,-78.409231,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",13720,2021,"NC","Candace Solar","59499","PV1",NA,"OP","PV","SUN",5,0.202,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",5,8843,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.487,-78.1922,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",14348,2021,"NC","Red Toad 5840 Buffalo Road, LLC","62204","G5840",NA,"OP","PV","SUN",2,0.253,NA,NA,"Distributed from 923 Generation And Fuel",2018,NA,"SOLAR",2,4427,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.572873,-78.302297,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",14575,2021,"NC","Truman (NC)","65548","TRUMN",NA,"OP","PV","SUN",5,NA,NA,NA,"",2019,NA,"SOLAR",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.713283,-78.326891,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",14270,2021,"NC","Nitro Solar","59501","NITRO",NA,"OP","PV","SUN",5,0.172,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",5,7553,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.486944,-78.313889,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",13864,2021,"NC","ESA Smithfield","59955","GEN01",NA,"OP","PV","SUN",1.8,0.181,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",1.8,2860,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.48835,-78.319751,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",13641,2021,"NC","Benson Solar, LLC","63836","PV1",NA,"OP","PV","SUN",4.9,0.187,NA,NA,"Distributed from 923 Generation And Fuel",2020,NA,"SOLAR",4.9,8016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.3962,-78.56223,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",14435,2021,"NC","Selma Solar LLC","58669","SELMA",NA,"OP","PV","SUN",5,0.198,NA,NA,"Distributed from 923 Generation And Fuel",2014,NA,"SOLAR",5,8678,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.576389,-78.183333,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",14680,2021,"NC","Wellons Farm","59584","PV1",NA,"OP","PV","SUN",5,0.245,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",5,10724,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.511698,-78.291129,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",14100,2021,"NC","Langdon Solar Farm, LLC","60538","1",NA,"OP","PV","SUN",5,0.19,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",5,8321,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.447278,-78.413481,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",13762,2021,"NC","CII Methane Management IV, LLC","59711","GEN1",NA,"OP","IC","LFG",1.6,0.652,NA,NA,"Distributed from 923 Generation And Fuel",2014,NA,"BIOMASS",1.6,9142,0.349,0,0,0,0,0,0,1.594,0,"Johnston",35.511903,-78.433794,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",13968,2021,"NC","Happy Solar","59512","PV1",NA,"OP","PV","SUN",4,0.205,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",4,7168,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.3965,-78.5108,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",14346,2021,"NC","Red Toad 1425 A Powatan Road, LLC","60129","POW",NA,"OP","PV","SUN",2,0.223,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",2,3912,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.604208,-78.370875,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
"37101",14292,2021,"NC","Page Solar","62018","PGRI1",NA,"OP","PV","SUN",1.6,0.184,NA,NA,"Distributed from 923 Generation And Fuel",2018,NA,"SOLAR",1.6,2577,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",35.533191,-78.639456,"",2.9,4.3,5.9,5.6,4.8,4.8,4.3,4.4,5.7,10.4,9.8,9.5,8.6,6.9,5.5,5.2,4.7,4.2,3.7,3.6,6.2,4.3,3.3,11.8,69889
