STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
37,183,53722,1400000US37183053722,37183053722,537.22,Wake,NC,North Carolina,"Census Tract 537.22, Wake County, North Carolina",4837.0,357.0,3960.0,0.5382,0.1085,0.3382,0.0699,0.0,0.776,0.5115,0.7457,2.0332,0.5642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5082,0.0518,0.3168,0.8768,0.0477,0.0,0.2952,0.0,0.2952,0.0994,0.4675,0.4675,0.4675,3.6727,0.0721,0.1808,0.1808,0.1808,0.1008,0.1604,0.0121,0.6028,0.5964,0.0218,0.4585,1.9528,0.186,0.9753,0.0617,0.6356,0.1916,1.8642,0.375,0.496,0.8443,1.3403,0.7931,5.3381,0.2661,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.0,10.15,0.41,37.0,0.0,0.0,0.0,0.0,0.0,0.0,77.84999999999998,7.8,12.33,0.0,15.61,0.0,42.87,8.9,10.2132,3.8,0.5,38.6,29.3615,0.8,15.3,34.5,10.9,14.6,0.1,0.7,3.0,33.8,8.0,9.7,9.5,9.0,0.6106,0.0719,0.9619,0.2798,0.0555
37,183,53723,1400000US37183053723,37183053723,537.23,Wake,NC,North Carolina,"Census Tract 537.23, Wake County, North Carolina",3401.0,215.0,7200.0,0.8283,0.253,0.4283,0.1098,0.0,0.776,0.5237,0.7357,2.0354,0.5651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5368,0.0658,0.2262,0.8288,0.0376,0.0,0.3201,0.0,0.3201,0.1064,0.4849,0.4849,0.4849,3.6692,0.0716,0.4529,0.4529,0.4529,0.1979,0.358,0.4444,0.4299,0.277,0.69,0.185,2.5822,0.3049,0.9696,0.1101,0.6657,0.5088,2.2542,0.7101,0.0,0.6572,0.6572,0.3711,5.9465,0.3567,1.0,0.0,1.0,0.0,0.0,2.0,0.4,0.0,10.15,0.42,36.73,0.0,0.0,0.0,0.0,0.0,0.0,69.01,10.46,13.5,0.0,19.11,0.0,45.46,25.8,15.2753,7.1,4.4,27.4,20.1588,10.5,7.9,32.7,14.3,15.1,1.4,0.0,0.8,34.9,8.4,9.5,10.2,10.2,0.6708,0.1389,0.9543,0.4345,0.099
37,183,53724,1400000US37183053724,37183053724,537.24,Wake,NC,North Carolina,"Census Tract 537.24, Wake County, North Carolina",6541.0,594.0,7746.0,0.6798,0.1737,0.6798,0.2651,0.0,0.7835,0.5371,0.7374,2.058,0.5736,0.954,0.7856,0.0,0.0,0.0,0.0,1.7396,0.8387,0.3954,0.0227,0.4493,0.8674,0.0458,0.0,0.7462,0.9458,1.692,0.9079,0.1169,0.1169,0.1169,6.4739,0.6221,0.5729,0.5729,0.5729,0.0878,0.0267,0.2712,0.5204,0.2854,0.3702,0.0404,1.6021,0.1292,0.0888,0.8853,0.0748,0.2502,1.2991,0.0809,0.0,0.0,0.0,0.0,3.4741,0.0577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,0.43,36.77,12.61,87.54,0.0,0.0,0.0,0.0,99.76,3.14,10.0,0.0,99.34,25.75,0.01,36.6,9.4713,1.1,3.2,32.9,20.3934,5.3,3.2,7.6,29.2,6.0,0.3,0.0,0.0,19.8,7.7,4.1,10.4,5.3,0.032,0.0409,0.0688,0.0252,0.1137
37,183,53725,1400000US37183053725,37183053725,537.25,Wake,NC,North Carolina,"Census Tract 537.25, Wake County, North Carolina",4994.0,547.0,3724.0,0.1247,0.0066,0.1247,0.0105,0.0,0.7852,0.4441,0.7244,1.9537,0.5344,0.0,0.2785,0.0,0.0,0.0,0.0,0.2785,0.2148,0.3853,0.0619,0.5096,0.9568,0.0703,0.0,0.5888,0.0,0.5888,0.21,0.1944,0.1944,0.1944,3.9722,0.1064,0.3523,0.3523,0.3523,0.1404,0.013,0.2569,0.5501,0.1478,0.2588,0.0115,1.3785,0.0956,0.1124,0.5466,0.0993,0.2881,1.0464,0.0411,0.0,0.0,0.0,0.0,2.7772,0.0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.36,36.43,0.0,0.01,0.0,0.0,0.0,0.0,100.0,9.73,9.0,0.0,71.21,0.0,6.29,18.6,12.4149,0.6,3.1,34.8,16.4958,4.0,1.5,8.3,22.7,6.6,0.4,0.0,0.0,22.7,8.3,4.8,10.9,5.7,0.069,0.1201,0.1505,0.033,0.1577
37,183,53726,1400000US37183053726,37183053726,537.26,Wake,NC,North Carolina,"Census Tract 537.26, Wake County, North Carolina",2936.0,322.0,3223.0,0.2241,0.0191,0.2241,0.0317,0.0,0.7891,0.4853,0.7343,2.0087,0.5551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4096,0.1088,0.1442,0.6626,0.0125,0.0,0.7666,0.0,0.7666,0.3209,0.4013,0.4013,0.4013,3.8392,0.0901,0.6217,0.6217,0.6217,0.4432,0.0306,0.0121,0.8142,0.5521,0.3364,0.0195,2.2081,0.2316,0.1159,0.2458,0.249,0.4203,1.031,0.0396,0.433,0.0,0.433,0.1913,4.2938,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22,0.39,36.69,0.0,0.0,0.0,0.0,0.0,0.0,98.87,18.89,14.5,0.0,100.0,0.0,33.2,42.0,27.1458,1.2,0.5,58.4,27.8443,4.9,2.1,8.4,18.2,9.1,0.9,0.3,0.0,23.5,8.9,4.5,12.7,6.8,0.0857,0.2567,0.1118,0.0713,0.3505
37,183,53803,1400000US37183053803,37183053803,538.03,Wake,NC,North Carolina,"Census Tract 538.03, Wake County, North Carolina",3646.0,206.0,1499.0,0.1377,0.0078,0.1377,0.0126,0.0,0.7538,0.3702,0.6982,1.8222,0.4796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0538,0.7396,1.7934,0.6822,0.0,0.1902,0.0,0.1902,0.0719,0.2875,0.2875,0.2875,4.0933,0.123,0.2861,0.2861,0.2861,0.0175,0.0207,0.1223,0.0127,0.0037,0.0307,0.007,0.2146,0.0008,0.4093,0.8222,0.1814,0.2502,1.6631,0.2284,0.496,0.0,0.496,0.2438,2.6598,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,0.31,35.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,6.33,0.0,1.55,0.0,17.78,14.5,3.5744,0.9,2.1,3.4,5.9677,1.0,1.0,14.2,27.4,8.1,0.3,0.7,0.0,28.0,8.0,6.9,9.6,7.6,0.2689,0.0719,0.5402,0.1264,0.0606
37,183,53804,1400000US37183053804,37183053804,538.04,Wake,NC,North Carolina,"Census Tract 538.04, Wake County, North Carolina",3402.0,298.0,1805.0,0.1525,0.0095,0.1525,0.0153,0.0,0.7339,0.3091,0.6832,1.7262,0.4383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5401,0.1042,0.6794,1.3237,0.2799,0.0,0.0,0.0,0.0,0.0,0.3336,0.3336,0.3336,3.3835,0.0459,0.2896,0.2896,0.2896,0.0872,0.0924,0.4585,0.1735,0.075,0.2234,0.0151,1.1251,0.0637,0.3626,0.8139,0.1814,0.2137,1.5716,0.1769,0.6586,0.3832,1.0418,0.6827,4.0281,0.1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,0.27,35.38,0.0,0.0,0.0,0.0,0.0,0.0,68.04,18.03,7.0,0.0,0.0,0.0,23.79,14.7,9.4356,2.6,4.5,14.8,13.7872,3.6,1.8,13.4,27.2,8.1,0.2,3.3,0.1,28.5,8.2,6.7,9.9,7.7,0.2973,0.1022,0.4939,0.1359,0.0786
37,183,53805,1400000US37183053805,37183053805,538.05,Wake,NC,North Carolina,"Census Tract 538.05, Wake County, North Carolina",1853.0,186.0,718.0,0.2489,0.024,0.0489,0.0021,0.0,0.7409,0.3399,0.6334,1.7142,0.4338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4888,0.0836,0.8218,1.3942,0.3434,0.0,0.0,0.0,0.0,0.0,0.2545,0.2545,0.2545,3.3629,0.0443,0.1808,0.1808,0.1808,0.0256,0.0451,0.4859,0.0028,0.0469,0.0307,0.0126,0.6496,0.0184,0.6044,0.5019,0.0667,0.2137,1.3867,0.1035,0.0,0.0,0.0,0.0,2.2171,0.0046,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.0,9.98,0.29,34.22,0.0,0.0,0.0,0.0,0.0,0.0,83.54,13.89,5.42,0.0,0.0,0.0,13.35,8.9,4.803,1.6,4.7,1.2,12.2754,1.0,1.6,17.4,22.1,5.8,0.2,0.0,0.0,29.9,8.0,7.7,9.1,8.0,0.3792,0.0719,0.7342,0.1638,0.0365
37,183,53806,1400000US37183053806,37183053806,538.06,Wake,NC,North Carolina,"Census Tract 538.06, Wake County, North Carolina",2982.0,264.0,1839.0,0.301,0.0339,0.101,0.0073,0.0,0.7517,0.3844,0.6471,1.7832,0.4626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694,0.1455,0.7158,1.5553,0.495,0.0,0.1836,0.0,0.1836,0.0702,0.2542,0.2542,0.2542,3.7763,0.0832,0.0605,0.0605,0.0605,0.0133,0.1034,0.0417,0.0018,0.0994,0.0087,0.0078,0.2761,0.0019,0.6906,0.4423,0.1188,0.2502,1.5019,0.1453,0.4769,0.4452,0.9221,0.5832,2.7606,0.0178,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.0,10.03,0.32,34.55,0.0,0.0,0.0,0.0,0.0,0.0,22.49,24.96,6.58,0.0,0.86,0.0,13.32,3.7,2.5151,2.8,1.2,0.7,14.8387,0.4,1.1,18.9,21.3,7.0,0.3,0.6,0.2,30.3,8.2,7.9,9.7,8.4,0.4037,0.1022,0.778,0.2073,0.0661
37,183,53807,1400000US37183053807,37183053807,538.07,Wake,NC,North Carolina,"Census Tract 538.07, Wake County, North Carolina",3987.0,271.0,3577.0,0.386,0.0561,0.186,0.0224,0.0,0.766,0.5115,0.6903,1.9678,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5415,0.1041,0.6484,1.294,0.2557,0.0,0.6614,0.0,0.6614,0.2526,0.2939,0.2939,0.2939,4.2171,0.1413,0.319,0.319,0.319,0.0172,0.0416,0.3443,0.3148,0.0859,0.2847,0.1034,1.1919,0.0718,0.5867,0.5614,0.1512,0.0,1.2993,0.081,0.4769,0.0,0.4769,0.2368,3.2871,0.0447,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.0,10.1,0.41,35.55,0.0,0.0,0.0,0.0,0.0,0.0,67.71,18.01,7.33,0.0,87.18,0.0,18.62,16.5,3.5021,1.5,3.7,21.5,14.3044,4.3,5.5,17.1,22.9,7.6,0.0,0.6,0.0,29.3,7.7,7.7,8.6,7.7,0.3432,0.0409,0.7342,0.1359,0.0198
37,183,53808,1400000US37183053808,37183053808,538.08,Wake,NC,North Carolina,"Census Tract 538.08, Wake County, North Carolina",5114.0,375.0,3107.0,0.3027,0.0343,0.1027,0.0075,0.0,0.7582,0.4987,0.6739,1.9308,0.5251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4935,0.0507,0.6548,1.199,0.1849,0.0,0.5032,0.0,0.5032,0.1669,0.2497,0.2497,0.2497,3.8827,0.0951,0.2637,0.2637,0.2637,0.0529,0.0451,0.1993,0.0028,0.0328,0.3283,0.0655,0.7267,0.0244,0.7983,0.5165,0.0785,0.0,1.3933,0.1054,0.0,0.0,0.0,0.0,2.3837,0.0076,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.0,10.06,0.4,35.17,0.0,0.0,0.0,0.0,0.0,0.0,82.15999999999998,7.63,7.25,0.0,52.08,0.0,12.72,13.2,7.2282,1.6,2.7,1.2,11.2004,4.8,4.2,21.2,22.3,6.1,0.0,0.0,0.0,29.6,7.8,7.6,8.7,7.9,0.361,0.0496,0.7108,0.154,0.0226
37,183,53900,1400000US37183053900,37183053900,539.0,Wake,NC,North Carolina,"Census Tract 539, Wake County, North Carolina",9283.0,563.0,2976.0,0.2328,0.0207,0.2328,0.0344,0.0,0.7099,0.2631,0.6276,1.6006,0.3816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.1034,0.8592,1.5456,0.4861,0.0,0.1699,0.0,0.1699,0.0659,0.2782,0.2782,0.2783,3.5943,0.0642,0.3082,0.3082,0.3082,0.1649,0.3407,0.5492,0.0392,0.1226,0.69,0.2286,2.1352,0.2184,0.3569,0.7467,0.0706,0.2137,1.3879,0.1039,0.7554,0.0,0.7554,0.4451,4.5867,0.1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83,0.24,34.07,0.0,0.0,0.0,0.0,0.0,0.0,54.55,17.89,5.0,0.0,0.05,0.0,16.59,15.8,13.657,6.8,5.2,6.5,15.6887,10.5,9.1,13.3,25.8,5.9,0.2,7.9,0.0,28.9,8.6,6.7,11.3,8.0,0.3199,0.182,0.4939,0.1638,0.1966
37,183,54001,1400000US37183054001,37183054001,540.01,Wake,NC,North Carolina,"Census Tract 540.01, Wake County, North Carolina",4734.0,550.0,6460.0,0.6864,0.177,0.6864,0.2699,0.0,0.7797,0.6329,0.7717,2.1843,0.6164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.4999,0.3587,1.2439,0.2157,0.3565,0.0,0.0,0.3565,0.1172,0.4994,0.4994,0.4994,4.2841,0.1517,0.4701,0.4701,0.4701,0.5607,0.3105,0.6061,0.7543,0.8212,0.8489,0.4404,4.3421,0.6835,0.5809,0.1101,0.4816,0.6129,1.7855,0.3126,0.0,0.4452,0.4452,0.1995,7.0429,0.5347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17,0.51,37.69,0.0,0.0,0.0,0.0,0.0,0.0,100.0,61.5,11.67,11.97,0.0,0.0,47.73,27.2,33.0367,6.3,5.7,51.7,39.5997,15.3,14.8,17.0,14.3,12.3,2.3,0.0,0.2,30.9,9.0,6.8,12.4,9.0,0.4397,0.2831,0.516,0.2798,0.3156
37,183,54004,1400000US37183054004,37183054004,540.04,Wake,NC,North Carolina,"Census Tract 540.04, Wake County, North Carolina",5043.0,590.0,3179.0,0.8321,0.2551,0.8321,0.3807,0.0,0.7779,0.6095,0.7681,2.1555,0.6077,0.0,0.6804,0.0,0.0,0.0,0.0,0.6804,0.4204,0.3853,0.2415,0.2415,0.8683,0.046,0.6882,0.1809,0.0,0.8691,0.4251,0.4995,0.4995,0.4995,5.0728,0.3046,0.6417,0.6417,0.6417,0.5181,0.2382,0.3881,0.7082,0.7536,0.4752,0.5279,3.6093,0.5278,0.7607,0.2563,0.4745,0.399,1.8905,0.3968,0.4769,0.3832,0.8601,0.5235,7.0016,0.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16,0.49,37.61,0.0,56.2,0.0,0.0,0.0,0.0,100.0,37.58,13.29,82.44,0.62,0.0,47.74,44.6,30.8654,5.1,4.0,47.3,35.8665,6.7,17.3,20.3,18.4,12.2,0.8,0.6,0.1,33.5,9.0,7.4,12.1,9.9,0.5934,0.2831,0.6609,0.3955,0.2812
37,183,54006,1400000US37183054006,37183054006,540.06,Wake,NC,North Carolina,"Census Tract 540.06, Wake County, North Carolina",3314.0,341.0,4810.0,0.745,0.207,0.745,0.3128,0.0,0.7779,0.5501,0.7537,2.0817,0.5822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4672,0.356,0.3431,1.1663,0.1636,0.0,0.0,0.0,0.0,0.0,0.4854,0.4854,0.4854,3.7334,0.0781,0.6402,0.6402,0.6402,0.6809,0.5922,0.5605,0.7187,0.8217,0.8513,0.3005,4.5258,0.7186,0.3509,0.3586,0.3659,0.819,1.8944,0.4002,0.0,0.8072,0.8072,0.4805,7.8676,0.6669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16,0.44,37.21,0.0,0.0,0.0,0.0,0.0,0.0,88.95,49.1,11.92,0.0,0.0,0.0,45.5,44.4,39.9386,12.0,5.3,48.3,39.6369,15.4,11.0,13.2,20.1,10.7,7.0,0.0,2.3,31.1,9.1,6.4,13.1,9.7,0.4524,0.3108,0.4287,0.3693,0.397
37,183,54007,1400000US37183054007,37183054007,540.07,Wake,NC,North Carolina,"Census Tract 540.07, Wake County, North Carolina",4332.0,431.0,6789.0,0.282,0.03,0.282,0.0499,0.0,0.7741,0.5237,0.7575,2.0553,0.5726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4034,0.0787,0.2262,0.7083,0.0174,0.0,0.468,0.0,0.468,0.1517,0.4748,0.4748,0.4748,3.7064,0.0756,0.5698,0.5698,0.5698,0.3242,0.166,0.4585,0.6582,0.6836,0.6771,0.0625,3.0301,0.3993,0.4093,0.3715,0.1188,0.399,1.2986,0.0808,0.0,0.0,0.0,0.0,4.8985,0.2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,0.42,37.32,0.0,0.0,0.0,0.0,0.0,0.0,99.34,12.97,13.5,0.0,44.74,0.0,43.85,36.3,21.442,3.9,4.5,43.0,32.6814,10.2,4.1,14.2,20.3,7.0,0.8,0.0,0.0,28.7,8.7,6.3,11.0,8.0,0.3085,0.2054,0.4075,0.1638,0.1672
37,183,54008,1400000US37183054008,37183054008,540.08,Wake,NC,North Carolina,"Census Tract 540.08, Wake County, North Carolina",7475.0,720.0,2999.0,1.5164,0.6306,1.1164,0.6069,0.0,0.766,0.621,0.7646,2.1516,0.6065,0.0,0.6936,0.0,0.0,0.0,0.0,0.6936,0.4284,0.3853,0.1142,0.3237,0.8232,0.0365,0.2514,0.7382,0.0,0.9896,0.4773,0.2914,0.2914,0.2914,4.9494,0.2784,0.8592,0.8592,0.8592,0.8732,0.5061,0.8956,0.935,0.9244,0.9868,0.568,5.6891,0.912,0.0279,0.487,0.2631,0.8436,1.6216,0.204,0.5337,0.3832,0.9169,0.5783,9.0868,0.838,0.0,1.0,0.0,1.0,0.0,2.0,0.4,0.0,10.1,0.5,37.5,0.0,60.26,0.0,0.0,0.0,0.0,100.0,19.81,12.21,0.12,98.79,0.0,18.27,81.2,55.5422,10.0,10.8,78.0,47.961,31.4,18.5,4.8,21.9,9.3,8.2,1.0,0.1,29.7,10.5,3.5,16.4,9.5,0.3669,0.6964,0.0302,0.344,0.7508
37,183,54011,1400000US37183054011,37183054011,540.11,Wake,NC,North Carolina,"Census Tract 540.11, Wake County, North Carolina",2834.0,232.0,2574.0,0.464,0.0814,0.264,0.0446,0.0,0.7682,0.5371,0.737,2.0423,0.5677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4648,0.399,0.3384,1.2022,0.1875,0.2597,0.7104,0.0,0.9701,0.4689,0.3992,0.3992,0.3992,4.6138,0.2091,0.321,0.321,0.321,0.0324,0.1544,0.1858,0.0392,0.0195,0.2497,0.1126,0.7936,0.0299,0.9009,0.465,0.194,0.2502,1.8101,0.3315,0.0,0.5072,0.5072,0.2492,3.4319,0.0549,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.0,10.11,0.43,36.76,0.0,0.0,0.0,0.0,0.0,0.0,89.53,52.8,12.0,0.51,95.63,0.0,32.95,16.6,5.5399,3.7,2.6,6.5,9.8271,3.9,5.8,24.8,21.6,8.3,0.3,0.0,0.3,29.3,8.0,7.7,9.5,7.9,0.3432,0.0719,0.7342,0.154,0.0555
37,183,54012,1400000US37183054012,37183054012,540.12,Wake,NC,North Carolina,"Census Tract 540.12, Wake County, North Carolina",3860.0,189.0,3502.0,0.7439,0.2064,0.5439,0.1744,0.0,0.7721,0.5501,0.7519,2.0741,0.5793,0.0,0.5129,0.0,0.0,0.0,0.0,0.5129,0.3295,0.4219,0.2922,0.4988,1.2129,0.1945,0.5633,0.4555,0.0,1.0188,0.4916,0.4109,0.4109,0.4109,5.2296,0.3396,0.3003,0.3003,0.3003,0.0985,0.0629,0.3007,0.3909,0.2475,0.4176,0.1662,1.6843,0.1423,0.9024,0.4069,0.2701,0.2881,1.8675,0.3775,0.4769,0.5527,1.0296,0.6792,4.8817,0.2043,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.0,10.13,0.44,37.16,0.0,16.51,0.0,0.0,0.0,0.0,97.61000000000001,43.01,9.17,49.55,42.24,0.0,34.43,15.3,10.0777,2.0,3.4,25.3,19.3673,5.9,7.4,24.9,20.8,9.4,0.4,0.6,0.4,32.1,7.9,8.6,8.9,8.7,0.5115,0.0604,0.8908,0.242,0.0292
37,183,54013,1400000US37183054013,37183054013,540.13,Wake,NC,North Carolina,"Census Tract 540.13, Wake County, North Carolina",13315.0,738.0,5974.0,0.7495,0.2095,0.7495,0.3165,0.0,0.7449,0.4853,0.6923,1.9225,0.5217,0.0,0.6074,0.9616,0.8442,0.0,0.0,2.4132,0.9329,0.5128,0.0116,0.5625,1.0869,0.121,0.5798,0.4388,0.0,1.0186,0.4915,0.4004,0.4004,0.4004,6.8416,0.6979,0.4041,0.4041,0.4041,0.0644,0.0493,0.1223,0.3148,0.2288,0.3784,0.0625,1.2205,0.0753,0.2624,0.7821,0.06,0.2137,1.3182,0.0852,0.0,0.4452,0.4452,0.1995,3.388,0.0516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.39,35.6,0.0,36.17,27.21,27.21,0.0,0.0,76.47,1.67,8.29,53.62,38.98,0.0,33.06,22.1,8.0555,1.7,2.1,21.5,18.874,5.4,4.1,11.6,26.5,5.6,0.2,0.0,0.2,25.9,8.2,6.3,10.4,6.8,0.1668,0.1022,0.4075,0.0713,0.1137
37,183,54014,1400000US37183054014,37183054014,540.14,Wake,NC,North Carolina,"Census Tract 540.14, Wake County, North Carolina",13810.0,1160.0,7611.0,1.4191,0.5842,1.4191,0.7947,0.0,0.7471,0.5115,0.754,2.0126,0.5567,0.0,0.6377,0.9608,0.8419,0.0,0.0,2.4404,0.9352,0.4745,0.0519,0.4693,0.9957,0.0835,0.527,0.6455,0.0,1.1725,0.562,0.4008,0.4008,0.4008,7.022,0.7325,0.8421,0.8421,0.8421,0.3875,0.6656,0.7397,0.5883,0.4788,0.7909,0.0425,3.6933,0.5458,0.1232,0.9088,0.2564,0.7758,2.0642,0.5521,0.7189,0.6744,1.3933,0.8207,7.9929,0.6866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01,0.41,37.22,0.0,44.0,26.38,26.38,0.0,0.0,87.17,7.83,9.61,41.19,83.9,0.0,33.13,77.79999999999998,24.4769,14.1,7.2,37.6,25.5961,13.2,3.3,8.6,30.1,9.2,5.4,5.9,0.9,29.4,9.8,4.6,13.7,9.2,0.349,0.5157,0.1239,0.3056,0.4677
37,183,54015,1400000US37183054015,37183054015,540.15,Wake,NC,North Carolina,"Census Tract 540.15, Wake County, North Carolina",4320.0,455.0,6290.0,0.9512,0.3253,0.9512,0.4781,0.0,0.7623,0.6095,0.7549,2.1267,0.5981,0.0,0.6534,0.0,0.0,0.0,0.0,0.6534,0.4033,0.3915,0.0413,0.4315,0.8643,0.0452,0.4316,0.7666,0.0,1.1982,0.5739,0.397,0.397,0.397,5.2396,0.3417,0.7577,0.7577,0.7577,0.731,0.2736,0.417,0.8911,0.7117,0.7273,0.4188,4.1705,0.6491,0.1159,0.7305,0.114,0.802,1.7624,0.2956,0.4297,0.3832,0.8129,0.4847,7.5035,0.6095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08,0.49,37.25,0.0,48.44,0.0,0.0,0.0,0.0,99.9,5.97,10.33,22.91,100.0,0.0,32.56,61.9,43.2176,5.7,4.2,69.3,33.9217,11.4,14.2,8.4,25.5,6.9,6.3,0.2,0.1,32.3,9.5,5.7,13.4,10.8,0.5238,0.4269,0.2923,0.5105,0.4322
37,183,54016,1400000US37183054016,37183054016,540.16,Wake,NC,North Carolina,"Census Tract 540.16, Wake County, North Carolina",6200.0,345.0,5321.0,0.7922,0.2328,0.7922,0.3486,0.0,0.7582,0.5501,0.7276,2.0359,0.5654,0.0,0.6794,0.9579,0.8314,0.0,0.0,2.4687,0.9377,0.3853,0.004,0.3684,0.7577,0.0244,0.6462,0.7266,0.0,1.3728,0.6636,0.4004,0.4004,0.4004,7.0355,0.7351,0.4204,0.4204,0.4204,0.1469,0.0924,0.3739,0.4264,0.1928,0.1467,0.1034,1.4825,0.1102,0.3222,0.3073,0.1751,0.3749,1.1795,0.0577,0.0,0.3832,0.3832,0.1614,3.4656,0.0571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06,0.44,36.52,0.0,55.93,23.02,23.02,0.0,0.0,100.0,0.55,11.5,71.26,97.69,0.0,33.07,23.3,12.7524,2.6,3.9,27.2,17.8892,2.7,5.5,12.7,19.3,8.0,0.7,0.0,0.1,26.0,8.6,5.7,11.5,7.3,0.1711,0.182,0.2923,0.1023,0.2171
